k,m,xi,Adjusted Rand Index,Davies-Bouldin Index,Silhouette Score,Purity Score,Time (s),Iterations, Error
2,2.5,0.3,0.18103476923093265,7.825025129925511,0.015777037611566198,0.5742958527389664,2.2757715384165444,17.666666666666668,
2,1.5,0.5,0.16529105518135243,8.00787074430718,0.015164407746500625,0.562874251497006,2.411916891733805,19.666666666666668,
2,1.5,0.3,0.17900352182268922,7.823316481528107,0.015901546104482748,0.5713018407629186,3.0193045934041343,26.666666666666668,
2,1.5,0.7,0.182370737776726,8.006682864850982,0.015047890686753954,0.5710800620980262,5.378533601760864,46.0,
2,2.5,0.7,0.17218080870366204,7.823021939658585,0.015990222588527118,0.5698602794411177,3.3289356231689453,28.0,
2,2.5,0.5,0.19380318345554723,7.823328507499852,0.015867185080296626,0.5788423153692616,4.079415877660115,34.666666666666664,
2,3.5,0.3,0.1845396314178922,7.8232760682122375,0.015929992435612106,0.5751829673985362,4.15450660387675,34.0,
2,3.5,0.5,0.24447846611693894,7.788382014372385,0.014538304398116472,0.6159902417387447,4.024893283843994,38.0,
2,3.5,0.7,0.18031721368721812,7.824069108387337,0.015934824163484473,0.5727434020847194,3.5578815937042236,32.333333333333336,
3,1.5,0.3,0.3499083921201411,7.182403374770483,0.012717468153722442,0.7232202262142381,2.9812719027201333,27.666666666666668,
3,1.5,0.5,0.3500432689733897,6.964988250084186,0.012925085896509704,0.7305389221556885,3.4558815161387124,31.333333333333332,
3,2.5,0.5,0.42397461319515245,6.962617672180403,0.012531108146792988,0.7696828565092039,3.286448081334432,25.0,
3,2.5,0.7,0.3968129566423115,6.965501758744782,0.012724185828520094,0.7551563539587492,3.132765213648478,23.333333333333332,
3,1.5,0.7,0.3380758893565698,7.175465006170737,0.012647883001754776,0.7174539809270349,5.1695137818654375,39.333333333333336,
3,2.5,0.3,0.4686112097390344,6.9316252312911075,0.01224829453185782,0.7917498336660014,5.1036131381988525,40.333333333333336,
3,3.5,0.5,0.3973587119790833,6.948680404352259,0.012542465418477847,0.7569305832778886,3.160050868988037,28.333333333333332,
3,3.5,0.7,0.399332914968143,6.947025085113463,0.012540644268607687,0.7588157019294743,3.176833470662435,28.0,
3,3.5,0.3,0.43005506569574825,6.954984618817769,0.012423362973097074,0.7731204258150366,4.721536477406819,41.0,
4,1.5,0.3,0.4039542735896779,7.041586657313824,0.011520316238092389,0.8263473053892216,4.237157662709554,34.0,
4,2.5,0.3,0.412743965129266,6.988610636642979,0.011645454484513597,0.8287868707030385,4.9523976643880205,35.666666666666664,
4,2.5,0.5,0.44086645594711743,7.048943372072327,0.01262930003127836,0.8837879795963627,4.054763237635295,28.0,
4,1.5,0.7,0.3918331590268534,7.070747037705392,0.012829363569598476,0.8537369705034376,8.080195824305216,57.666666666666664,
4,3.5,0.3,0.4370955772074306,7.0530651095634225,0.012339088518958144,0.8765801729873587,2.6366328398386636,21.333333333333332,
4,1.5,0.5,0.4022005249463867,7.059471385973471,0.012656419646906778,0.8575072078066089,8.714597145716349,68.0,
4,2.5,0.7,0.4066449433100645,7.052220678519467,0.012436744373122118,0.8582834331337326,4.75448743502299,38.333333333333336,
4,3.5,0.7,0.40671260621197397,6.969516769091965,0.01175412466313446,0.8378797959636283,3.663034200668335,27.0,
4,3.5,0.5,0.41135236532296626,7.05661221542341,0.011922548917515713,0.8519627411842979,6.065127372741699,49.333333333333336,
5,1.5,0.5,0.348986109502158,7.402174571956489,0.011811449537343,0.8713683743623863,3.99442982673645,28.333333333333332,
5,1.5,0.3,0.37153621339503545,7.3362339655570565,0.010895594433409227,0.871701042359725,7.09009329477946,52.0,
5,1.5,0.7,0.33303821437351205,7.378821492616221,0.011447101597269771,0.8419827012641384,4.298752148946126,29.333333333333332,
5,2.5,0.3,0.35897324823938775,7.3228695266773185,0.010843777310339345,0.8525171878465292,4.3502090771993,35.333333333333336,
5,2.5,0.7,0.3563263753964491,7.466473904772731,0.012392829150604925,0.8861166555777333,3.434281587600708,26.666666666666668,
5,2.5,0.5,0.353775709448759,7.238860420186422,0.011022055476461947,0.8628298957640276,5.3758431275685625,41.666666666666664,
5,3.5,0.3,0.3778909152527514,7.173407199294928,0.009689424175615281,0.8595032157906409,3.0612944761912027,24.333333333333332,
5,3.5,0.5,0.35918780812203305,7.227519050177737,0.010226028424156154,0.848414282546019,3.5015272299448648,24.333333333333332,
5,3.5,0.7,0.3763846822798236,7.3408785313253455,0.009723508007475722,0.8578398758039475,3.9061993757883706,30.0,
6,1.5,0.5,0.3072104804911134,7.391084689995136,0.009977774829478824,0.8592814371257486,6.022531668345134,41.0,
6,1.5,0.3,0.30867428600393326,7.426784257729636,0.01009306642454664,0.8710357063650477,6.7246809005737305,47.0,
6,1.5,0.7,0.330098004383663,7.588548689527166,0.011225920090199603,0.8777999556442669,5.05848495165507,36.0,
6,2.5,0.3,0.32003654082866734,7.404799154547607,0.009895966807559697,0.8626081170991351,4.164944251378377,32.666666666666664,
6,2.5,0.5,0.3201194064958723,7.431760415781874,0.008181682996726388,0.8599467731204259,4.7241746584574384,38.666666666666664,
6,3.5,0.5,0.327762784822849,7.335610224853446,0.009224961127015844,0.8720337103570636,3.8813954989115396,26.333333333333332,
6,3.5,0.3,0.32800031213733727,7.364254009181575,0.008316842482870268,0.8481925038811267,4.124313672383626,33.0,
6,2.5,0.7,0.28592041936040297,7.395143881636602,0.009018901298983065,0.8300066533599467,5.569015423456828,46.333333333333336,
6,3.5,0.7,0.3285686449424808,7.544623718510716,0.009373149624054654,0.8795741849634066,4.7358957926432295,34.0,
7,1.5,0.5,0.265244386435007,7.514942568595522,0.008890402745534235,0.868152583721446,4.730969111124675,33.0,
7,1.5,0.3,0.2743418483164524,7.382741079226764,0.008688210283507813,0.854956753160346,6.443953196207683,47.666666666666664,
7,1.5,0.7,0.26159265208233545,7.64539908098278,0.010084431970457872,0.8544023064981149,6.38751498858134,47.333333333333336,
7,2.5,0.3,0.2797954227546641,7.526647225681195,0.008279676254301758,0.8507429585273897,6.240392843882243,47.666666666666664,
7,2.5,0.5,0.280068103893703,7.261722368247821,0.008252859831549142,0.853404302506099,5.9270758628845215,44.333333333333336,
7,2.5,0.7,0.2800543272063254,7.42310266409041,0.010248000841893846,0.8795741849634066,5.3558463255564375,36.666666666666664,
7,3.5,0.3,0.3007232043549271,7.502142464044031,0.008614307446403536,0.8994233754712796,5.212824106216431,33.666666666666664,
7,3.5,0.5,0.2835035349397001,7.465417988383142,0.00923909856563513,0.8606121091151032,4.081819136937459,30.0,
8,1.5,0.3,0.2660535180800195,7.428478987016643,0.00841067686219611,0.8803504102905301,4.488303979237874,34.0,
8,1.5,0.5,0.2239669750051422,7.4904996833830895,0.008376365083282121,0.8494122865380351,4.684895912806193,30.333333333333332,
7,3.5,0.7,0.28285516742709566,7.2786724108958865,0.009019331392085404,0.8740297183410957,5.966877698898315,46.0,
8,1.5,0.7,0.2566201313886754,7.241245844975444,0.009767293149686426,0.8719228210246174,6.129479646682739,43.666666666666664,
8,2.5,0.7,0.26073249053363945,7.319422164834987,0.00915871965540128,0.8861166555777334,6.7062099774678545,43.333333333333336,
8,2.5,0.3,0.2655834603125203,7.318506854796919,0.007430392086009096,0.8714792636948326,8.04894757270813,52.0,
8,2.5,0.5,0.23020783368615594,7.597101248593927,0.00828310705778442,0.8470836105566645,8.348305463790894,53.0,
8,3.5,0.3,0.27016587295063244,7.341359102831184,0.00854801056864166,0.8901086715457973,4.6527144114176435,33.0,
8,3.5,0.5,0.24959611450662814,7.648137319914226,0.006455464473067073,0.8675981370592148,4.853925387064616,35.0,
8,3.5,0.7,0.24544016433050478,7.509191973848225,0.008336374324460102,0.8715901530272788,4.741867780685425,32.666666666666664,
9,1.5,0.3,0.2181055550988662,7.410590821856412,0.00824221515580517,0.8860057662452872,5.649581511815389,32.0,
9,1.5,0.5,0.22336289582810429,7.40517327137113,0.008959805481988424,0.868707030383677,8.271760781606039,47.333333333333336,
9,1.5,0.7,0.2576722492728833,7.075665526308729,0.009525681826772723,0.8760257263251274,5.379119793574016,29.666666666666668,
9,2.5,0.3,0.22529736868265782,7.41987905160029,0.007830410078724358,0.8761366156575737,6.049300988515218,38.0,
9,2.5,0.5,0.22026964241805314,7.395990220485845,0.007941320163546223,0.8530716345087602,7.075776974360148,47.666666666666664,
9,2.5,0.7,0.22811863671892862,7.4857866113187255,0.008297897279797597,0.8762475049900199,5.753693183263143,37.333333333333336,
9,3.5,0.3,0.23626237407983497,7.562456296470163,0.006456495657188804,0.8723663783544023,6.691139221191406,42.0,
9,3.5,0.5,0.2340601906132569,7.6474401574646755,0.005791763849075412,0.854956753160346,7.15771730740865,42.333333333333336,
9,3.5,0.7,0.2274395692863339,7.243232542847008,0.006968502229986213,0.8498558438678199,5.883336861928304,36.0,
10,1.5,0.3,0.19835468706135054,7.482347979500081,0.007914007567014205,0.8652694610778443,6.340992609659831,36.0,
10,1.5,0.5,0.20523097725422948,7.377609204189743,0.008564991043196676,0.8820137502772233,6.2331695556640625,39.666666666666664,
10,2.5,0.3,0.21259807391748062,7.287731457690373,0.007562486228873373,0.8592814371257486,5.485216379165649,34.666666666666664,
10,1.5,0.7,0.25575930871248104,6.866130025443276,0.007383231702381609,0.8569527611443779,6.264922142028809,41.0,
10,2.5,0.5,0.20602404014997763,7.37717685267454,0.007177035521915536,0.8641605677533821,7.370179732640584,42.666666666666664,
10,2.5,0.7,0.19271804440921192,7.525463756798458,0.007742806544591709,0.8489687292082503,6.782763401667277,42.666666666666664,
10,3.5,0.3,0.21905725456124428,7.404692955662758,0.00686006272310839,0.8861166555777334,5.77375857035319,38.333333333333336,
10,3.5,0.5,0.22315918936640836,7.167868375618647,0.00735895019659092,0.8703703703703703,6.394552707672119,41.0,
10,3.5,0.7,0.19967721518546633,7.360080634881981,0.00728883941424818,0.8368817919716124,7.140041510264079,46.666666666666664,
11,1.5,0.3,0.1760303876339557,7.428334952842758,0.007014620170761186,0.8457529385673098,6.963000377019246,39.0,
11,1.5,0.5,0.18733462357300049,7.329950718568097,0.0076851566793399535,0.8756930583277889,7.369405587514241,43.666666666666664,
11,1.5,0.7,0.26962735013393796,6.752031405015401,0.007151349489612611,0.8814593036149923,7.873106082280477,44.333333333333336,
11,2.5,0.5,0.19000217127401098,7.412403926416554,0.007396787815935268,0.8873364382346418,5.617108503977458,35.0,
11,2.5,0.3,0.18659754340875967,7.2698710441161305,0.007227353198565833,0.8653803504102905,6.8340160846710205,42.0,
11,2.5,0.7,0.19639821430483875,7.312999529244145,0.00781902093942346,0.8777999556442669,5.432430346806844,35.333333333333336,
11,3.5,0.3,0.20146624714226066,7.108464994860284,0.005487890502989274,0.8764692836549125,7.185746590296428,45.333333333333336,
12,1.5,0.3,0.16659761535755327,7.229471955012944,0.007375754636417409,0.8662674650698602,5.17346994082133,29.0,
11,3.5,0.5,0.20247178993800405,6.945097232801526,0.0020247927130658872,0.8454202705699712,7.924855311711629,52.0,
11,3.5,0.7,0.18643011831118217,7.332557557920025,0.0073996568963720635,0.8876691062319805,7.293659845987956,46.333333333333336,
12,1.5,0.5,0.17547593269869258,7.174467507533922,0.007782235348721584,0.8603903304502106,6.374577760696411,38.0,
12,1.5,0.7,0.22146747894622312,6.530701598573209,0.0047994523251040045,0.8450876025726326,6.082354625066121,36.666666666666664,
12,2.5,0.3,0.1742939161371678,7.133900408669683,0.006520035292514913,0.8517409625194056,7.204264879226685,42.333333333333336,
12,2.5,0.7,0.16651356834332118,7.3359928364321005,0.007285788538772673,0.8708139277001553,7.020226955413818,42.666666666666664,
12,2.5,0.5,0.18273051478704702,7.240286205546454,0.00519539487626807,0.8998669328010646,10.431056181589762,62.0,
12,3.5,0.3,0.17388923640513973,7.252193530352088,0.004534677428772758,0.8515191838545132,6.599501450856526,40.0,
12,3.5,0.5,0.16527901910150058,7.174143829699971,0.004838393024464783,0.87125748502994,5.045762936274211,31.333333333333332,
12,3.5,0.7,0.16589649931384262,7.251547594074325,0.006843703613624494,0.8507429585273897,5.796162764231364,32.333333333333336,
13,1.5,0.3,0.1567834931808018,7.179736713862549,0.007113622947937364,0.866600133067199,7.520294825236003,46.333333333333336,
13,1.5,0.5,0.16634818133045834,7.292786206315674,0.007812548210581569,0.8822355289421159,7.171938180923462,43.333333333333336,
13,1.5,0.7,0.24041683294303762,6.1160976339135145,-5.126396678410578e-05,0.8786870703038367,6.219460566838582,38.333333333333336,
13,2.5,0.3,0.16078276829916616,7.082497894450988,0.006732381552475818,0.8731426036815259,5.779010693232219,34.333333333333336,
13,2.5,0.7,0.16586966382222432,6.97885531551223,0.008372166504329268,0.8589487691284098,7.486853837966919,40.333333333333336,
13,3.5,0.3,0.1661182379869405,7.2339656038499776,0.006463447716135543,0.8683743623863384,7.281137228012085,38.666666666666664,
13,2.5,0.5,0.16002872975645685,7.208116428285249,0.006672478684769753,0.8825681969394544,8.344757080078125,43.666666666666664,
13,3.5,0.5,0.15793965828309828,7.169993182363551,0.006129918628244396,0.8515191838545132,5.9135933717091875,43.333333333333336,
14,1.5,0.3,0.15642886110978171,7.090926266733374,0.007077573406164598,0.8784652916389444,6.747259537378947,38.666666666666664,
13,3.5,0.7,0.1488477073403495,7.134153040083016,0.004276547880188338,0.8367709026391661,8.131778001785278,47.0,
14,1.5,0.5,0.15088236870207075,7.047922291144578,0.007933032409158668,0.8545131958305611,7.906034469604492,43.333333333333336,
14,1.5,0.7,0.25297810754395994,6.019549983626335,0.001340347942118217,0.8785761809713906,7.117986122767131,40.666666666666664,
14,2.5,0.3,0.16188252508420098,6.856922896423146,0.004844969616979639,0.8515191838545132,5.665752251942952,30.666666666666668,
14,3.5,0.3,0.15466266966259204,7.028210046088938,0.004807204395898628,0.8701485917054779,5.66063133875529,33.333333333333336,
14,2.5,0.7,0.16058227010039075,7.0360649537302224,0.00812308316734659,0.8831226436016855,7.286665598551433,42.0,
14,2.5,0.5,0.14186855863001763,7.021292394437464,0.007114479231238819,0.8545131958305611,9.502129475275675,53.666666666666664,
14,3.5,0.5,0.154305444081546,7.026801570784691,0.003695443705835776,0.868596141051231,8.057936747868856,43.333333333333336,
14,3.5,0.7,0.1593689304320679,6.857367220124534,0.0029787545412394076,0.8643823464182745,8.684081872304281,48.333333333333336,
15,1.5,0.3,0.13562685559714324,7.15613802659594,0.006791877469663014,0.8793524062985142,7.550933996836345,41.666666666666664,
15,1.5,0.5,0.1448396181699226,6.854524595049284,0.007787853820097913,0.8517409625194056,7.172873497009277,40.333333333333336,
15,1.5,0.7,0.2528795649212432,5.741847118910677,-0.005933172065857453,0.8751386116655578,6.706405878067017,36.0,
15,2.5,0.3,0.1402316015397248,7.068738413877942,0.006991177357949258,0.8674872477267687,8.176793257395426,42.0,
15,2.5,0.5,0.13953206418048214,6.806481395189181,0.0034122397769980107,0.8606121091151032,8.688105503718058,46.333333333333336,
15,2.5,0.7,0.1429856787424085,6.910111294656683,0.007619640657454953,0.8627190064315813,11.135651191075643,53.666666666666664,
15,3.5,0.3,0.13738670165970782,6.971913522082378,0.006732489021576829,0.8708139277001553,8.537968476613363,45.333333333333336,
15,3.5,0.5,0.15094671915063537,6.653160536598492,-0.0013303756424243932,0.8733643823464182,5.785800059636434,44.666666666666664,
15,3.5,0.7,0.1513462734319314,6.906448925868283,0.0035133932105126105,0.8933244621867377,5.7209586302439375,37.333333333333336,
