Dataset,Metric,Algorithm,Min Samples,Silhouette,ARI,DBI,Purity,Num Clusters,Time (s)
vowel,chebyshev,ball_tree,13,0.5787802804870549,0.0009396877205174,0.6252976018938071,0.1151515151515151,4,1.5829994678497314
vowel,chebyshev,ball_tree,14,0.6004479148879835,0.0007784013258888,0.64631482842377,0.106060606060606,2,1.7200005054473877
vowel,chebyshev,ball_tree,15,,0.0003297887585219,,0.0969696969696969,1,1.6869995594024658
vowel,chebyshev,brute,2,0.4730904422892611,0.0449540773610374,0.6227666942647179,0.8949494949494949,278,18.97509956359864
vowel,chebyshev,brute,3,0.5362881045931783,0.0786258366262633,0.6599427639475608,0.914141414141414,168,18.837098121643063
vowel,chebyshev,brute,4,0.5442844156046174,0.0848137338441649,0.6517125875857069,0.8464646464646465,142,18.440098524093628
vowel,chebyshev,brute,5,0.5459795009318034,0.0690805585504811,0.6611290793915342,0.7222222222222222,116,18.200128316879272
vowel,chebyshev,brute,6,0.530005095053585,0.0441666691184746,0.6905868383510644,0.5676767676767677,87,18.18613076210022
vowel,chebyshev,brute,7,0.4636994003917475,0.0210389039536915,0.8207202159256659,0.2878787878787879,35,18.15813159942627
vowel,chebyshev,brute,8,0.4614032513840982,0.017432077266644,0.8280069209343931,0.2353535353535353,26,15.480305671691896
vowel,chebyshev,brute,9,0.4995015387761312,0.0093253073788821,0.7904777110492475,0.204040404040404,19,15.001291275024414
vowel,chebyshev,brute,10,0.494588526119406,0.0057502304495838,0.8134565254888247,0.1787878787878788,14,14.954291343688965
vowel,chebyshev,brute,11,0.5174665387819628,0.0025187450600987,0.8092379118386558,0.1484848484848485,9,11.09685492515564
vowel,chebyshev,brute,12,0.5175342607819188,0.0015345792860782,0.779254040356199,0.1343434343434343,7,11.03685474395752
vowel,chebyshev,brute,13,0.5787802804870549,0.0009396877205174,0.6252976018938071,0.1151515151515151,4,10.864853382110596
vowel,chebyshev,brute,14,0.6004479148879835,0.0007784013258888,0.64631482842377,0.106060606060606,2,10.753854274749756
vowel,chebyshev,brute,15,,0.0003297887585219,,0.0969696969696969,1,10.571855306625366
vowel,chebyshev,kd_tree,2,0.4730904422892611,0.0449540773610374,0.6227666942647179,0.8949494949494949,278,1.6279995441436768
vowel,chebyshev,kd_tree,3,0.5362881045931783,0.0786258366262633,0.6599427639475608,0.914141414141414,168,1.074000358581543
vowel,chebyshev,kd_tree,4,0.5442844156046174,0.0848137338441649,0.6517125875857069,0.8464646464646465,142,1.5839998722076416
vowel,chebyshev,kd_tree,5,0.5459795009318034,0.0690805585504811,0.6611290793915342,0.7222222222222222,116,1.830000400543213
vowel,chebyshev,kd_tree,6,0.530005095053585,0.0441666691184746,0.6905868383510644,0.5676767676767677,87,1.3179996013641355
vowel,chebyshev,kd_tree,7,0.4636994003917475,0.0210389039536915,0.8207202159256659,0.2878787878787879,35,1.880998134613037
vowel,chebyshev,kd_tree,8,0.4614032513840982,0.017432077266644,0.8280069209343931,0.2353535353535353,26,1.794999122619629
vowel,chebyshev,kd_tree,9,0.4995015387761312,0.0093253073788821,0.7904777110492475,0.204040404040404,19,1.8369998931884768
vowel,chebyshev,kd_tree,10,0.494588526119406,0.0057502304495838,0.8134565254888247,0.1787878787878788,14,1.7860004901885986
vowel,chebyshev,kd_tree,11,0.5174665387819628,0.0025187450600987,0.8092379118386558,0.1484848484848485,9,1.061001539230347
vowel,chebyshev,kd_tree,12,0.5175342607819188,0.0015345792860782,0.779254040356199,0.1343434343434343,7,1.5619993209838867
vowel,chebyshev,kd_tree,13,0.5787802804870549,0.0009396877205174,0.6252976018938071,0.1151515151515151,4,1.4600012302398682
vowel,chebyshev,kd_tree,14,0.6004479148879835,0.0007784013258888,0.64631482842377,0.106060606060606,2,1.4310004711151123
vowel,chebyshev,kd_tree,15,,0.0003297887585219,,0.0969696969696969,1,1.4299993515014648
vowel,euclidean,ball_tree,2,0.473747281255607,0.0474404646199625,0.6162838751963886,0.9202020202020202,288,1.8859984874725344
vowel,euclidean,ball_tree,3,0.538963032062425,0.0746904443545077,0.6576476148522347,0.895959595959596,169,1.7829997539520264
vowel,euclidean,ball_tree,4,0.5358390652977533,0.0887612891657341,0.6756026300754189,0.906060606060606,154,1.9700026512146
vowel,euclidean,ball_tree,5,0.5393925515396115,0.0869989977015844,0.6930487484268198,0.804040404040404,131,1.948999166488648
vowel,euclidean,ball_tree,6,0.5493845898997878,0.0441095639016569,0.6470750988233527,0.6050505050505051,93,1.9150002002716064
vowel,euclidean,ball_tree,7,0.4068778888175535,0.029565343039357,0.9473777025244215,0.3202020202020202,39,1.8099994659423828
vowel,euclidean,ball_tree,8,0.4267474305466659,0.028215505073197,0.9155464905077716,0.2767676767676768,32,1.871000051498413
vowel,euclidean,ball_tree,9,0.4705242319741388,0.0114941034364326,0.8290687981282601,0.2161616161616161,21,2.1080007553100586
vowel,euclidean,ball_tree,10,0.443233948992997,0.0160256146953957,0.8833565837375209,0.206060606060606,20,2.147999763488769
vowel,euclidean,ball_tree,11,0.4063351051090654,0.0102352983007842,0.9192918667487938,0.1959595959595959,18,1.930999517440796
vowel,euclidean,ball_tree,12,0.4211129650308989,0.0094519355700771,0.9454793594570784,0.1696969696969697,13,1.8520021438598635
vowel,euclidean,ball_tree,13,0.4975241916813319,0.0031499754005142,0.8082412338480734,0.1414141414141414,8,1.860999345779419
vowel,euclidean,ball_tree,14,0.4966124897834452,0.0033954878266956,0.82434454512707,0.1333333333333333,6,1.76399827003479
vowel,euclidean,ball_tree,15,0.4560930128745816,0.0022587148020004,0.8815639323797165,0.1212121212121212,4,1.809998035430908
vowel,euclidean,brute,2,0.473747281255607,0.0474404646199625,0.6162838751963886,0.9202020202020202,288,65.53132605552673
vowel,euclidean,brute,3,0.5374967988858025,0.0773137860254821,0.6619904764310536,0.91010101010101,169,65.372323513031
vowel,euclidean,brute,4,0.5369410821862877,0.0890444097784836,0.6745746823418368,0.906060606060606,154,39.34966492652893
vowel,euclidean,brute,5,0.5397072164528861,0.0876792574215707,0.6963514268577642,0.804040404040404,131,38.46866822242737
vowel,euclidean,brute,6,0.5547067782855721,0.0419533606291508,0.6408272359794832,0.6050505050505051,93,38.37366580963135
vowel,euclidean,brute,7,0.4025695152608744,0.0303719737121938,0.9560785410702218,0.3202020202020202,39,33.82821178436279
vowel,euclidean,brute,8,0.4267474305466659,0.028215505073197,0.9155464905077716,0.2767676767676768,32,33.51664137840271
vowel,euclidean,brute,9,0.4705242319741388,0.0114941034364326,0.8290687981282601,0.2161616161616161,21,33.50824952125549
vowel,euclidean,brute,10,0.443233948992997,0.0160256146953957,0.8833565837375209,0.206060606060606,20,33.33724904060364
vowel,euclidean,brute,11,0.4062408568770198,0.0102446250068901,0.9188886718409898,0.1959595959595959,18,33.420249700546265
vowel,euclidean,brute,12,0.4211129650308989,0.0094519355700771,0.9454793594570784,0.1696969696969697,13,33.697248458862305
vowel,euclidean,brute,13,0.4975241916813319,0.0031499754005142,0.8082412338480734,0.1414141414141414,8,34.21324801445007
vowel,euclidean,brute,14,0.4966124897834452,0.0033954878266956,0.82434454512707,0.1333333333333333,6,34.731247663497925
vowel,euclidean,brute,15,0.4560930128745816,0.0022587148020004,0.8815639323797165,0.1212121212121212,4,37.11424684524536
vowel,euclidean,kd_tree,2,0.473747281255607,0.0474404646199625,0.6162838751963886,0.9202020202020202,288,1.8245177268981927
vowel,euclidean,kd_tree,3,0.538963032062425,0.0746904443545077,0.6576476148522347,0.895959595959596,169,1.7965192794799805
vowel,euclidean,kd_tree,4,0.5358390652977533,0.0887612891657341,0.6756026300754189,0.906060606060606,154,1.838998556137085
vowel,euclidean,kd_tree,5,0.5393925515396115,0.0869989977015844,0.6930487484268198,0.804040404040404,131,1.766000509262085
vowel,euclidean,kd_tree,6,0.5493845898997878,0.0441095639016569,0.6470750988233527,0.6050505050505051,93,1.7330000400543213
vowel,euclidean,kd_tree,7,0.4068778888175535,0.029565343039357,0.9473777025244215,0.3202020202020202,39,1.7269999980926514
vowel,euclidean,kd_tree,8,0.4267474305466659,0.028215505073197,0.9155464905077716,0.2767676767676768,32,1.9009990692138672
vowel,euclidean,kd_tree,9,0.4705242319741388,0.0114941034364326,0.8290687981282601,0.2161616161616161,21,1.8569979667663568
vowel,euclidean,kd_tree,10,0.443233948992997,0.0160256146953957,0.8833565837375209,0.206060606060606,20,1.8369998931884768
vowel,euclidean,kd_tree,11,0.4063351051090654,0.0102352983007842,0.9192918667487938,0.1959595959595959,18,1.84299898147583
vowel,euclidean,kd_tree,12,0.4211129650308989,0.0094519355700771,0.9454793594570784,0.1696969696969697,13,1.8830006122589111
vowel,euclidean,kd_tree,13,0.4975241916813319,0.0031499754005142,0.8082412338480734,0.1414141414141414,8,1.8930003643035889
vowel,euclidean,kd_tree,14,0.4966124897834452,0.0033954878266956,0.82434454512707,0.1333333333333333,6,1.8750007152557373
vowel,euclidean,kd_tree,15,0.4560930128745816,0.0022587148020004,0.8815639323797165,0.1212121212121212,4,1.8430001735687256
vowel,l1,ball_tree,2,0.4675004605385227,0.0495117099866763,0.627688262482097,0.9323232323232324,281,1.6643657684326172
vowel,l1,ball_tree,3,0.520155396603377,0.0797412427278213,0.6893745915590348,0.9303030303030304,172,1.637716293334961
vowel,l1,ball_tree,4,0.525539175350117,0.0843549209948394,0.7045747409351134,0.898989898989899,153,1.5937190055847168
vowel,l1,ball_tree,5,0.5404405076239784,0.0769136169364313,0.673928269888594,0.7868686868686868,128,1.5306427478790283
vowel,l1,ball_tree,6,0.5301029897965529,0.060156034891277,0.6916646224894456,0.6707070707070707,105,1.5746583938598633
vowel,l1,ball_tree,7,0.4012745766559789,0.0449907339408537,0.9620527011946324,0.3333333333333333,40,1.6480515003204346
vowel,l1,ball_tree,8,0.4066700056162326,0.0317533213067784,0.9343205316993622,0.2919191919191919,34,1.5910916328430176
vowel,l1,ball_tree,9,0.3840426054517779,0.0284698717471224,0.9725399927210256,0.2606060606060606,30,1.5305962562561035
vowel,l1,ball_tree,10,0.427183217580602,0.0136232367692243,0.9488268801200966,0.202020202020202,19,1.5305962562561035
vowel,l1,ball_tree,11,0.4060412928779394,0.0131674979192545,0.9862502571973614,0.1949494949494949,18,1.6126768589019775
vowel,l1,ball_tree,12,0.4017971306807382,0.0160269012902749,0.9973583402035056,0.1939393939393939,17,1.6356792449951172
vowel,l1,ball_tree,13,0.4757166212386758,0.0039854851913192,0.8990135627017308,0.1393939393939394,8,1.7450034618377686
vowel,l1,ball_tree,14,0.4321710693216273,0.0058178897915073,0.9584279917453216,0.1454545454545454,9,1.6840050220489502
vowel,l1,ball_tree,15,0.3915637279212583,0.0065550901312737,1.0295908759664287,0.1555555555555555,10,1.6110882759094238
vowel,l1,brute,2,0.4675004605385227,0.0495117099866763,0.627688262482097,0.9323232323232324,281,59.4631404876709
vowel,l1,brute,3,0.520155396603377,0.0797412427278213,0.6893745915590348,0.9303030303030304,172,58.88427257537842
vowel,l1,brute,4,0.525539175350117,0.0843549209948394,0.7045747409351134,0.898989898989899,153,32.2029767036438
vowel,l1,brute,5,0.5404405076239784,0.0769136169364313,0.673928269888594,0.7868686868686868,128,31.535268783569336
vowel,l1,brute,6,0.5301029897965529,0.060156034891277,0.6916646224894456,0.6707070707070707,105,24.03665900230408
vowel,l1,brute,7,0.4012745766559789,0.0449907339408537,0.9620527011946324,0.3333333333333333,40,23.20495104789734
vowel,l1,brute,8,0.4066700056162326,0.0317533213067784,0.9343205316993622,0.2919191919191919,34,15.216226577758787
vowel,l1,brute,9,0.3840426054517779,0.0284698717471224,0.9725399927210256,0.2606060606060606,30,15.14622449874878
vowel,l1,brute,10,0.427183217580602,0.0136232367692243,0.9488268801200966,0.202020202020202,19,15.02922773361206
vowel,l1,brute,11,0.4060412928779394,0.0131674979192545,0.9862502571973614,0.1949494949494949,18,14.942224025726318
vowel,l1,brute,12,0.4017971306807382,0.0160269012902749,0.9973583402035056,0.1939393939393939,17,14.988227128982544
vowel,l1,brute,13,0.4757166212386758,0.0039854851913192,0.8990135627017308,0.1393939393939394,8,14.832228660583496
vowel,l1,brute,14,0.4321710693216273,0.0058178897915073,0.9584279917453216,0.1454545454545454,9,14.73522925376892
vowel,l1,brute,15,0.3915637279212583,0.0065550901312737,1.0295908759664287,0.1555555555555555,10,14.637227058410645
vowel,l1,kd_tree,2,0.4675004605385227,0.0495117099866763,0.627688262482097,0.9323232323232324,281,1.6970868110656738
vowel,l1,kd_tree,3,0.520155396603377,0.0797412427278213,0.6893745915590348,0.9303030303030304,172,1.5669970512390137
vowel,l1,kd_tree,4,0.525539175350117,0.0843549209948394,0.7045747409351134,0.898989898989899,153,1.57308030128479
vowel,l1,kd_tree,5,0.5404405076239784,0.0769136169364313,0.673928269888594,0.7868686868686868,128,1.626533031463623
vowel,l1,kd_tree,6,0.5301029897965529,0.060156034891277,0.6916646224894456,0.6707070707070707,105,1.547067165374756
vowel,l1,kd_tree,7,0.4012745766559789,0.0449907339408537,0.9620527011946324,0.3333333333333333,40,1.7249977588653564
vowel,l1,kd_tree,8,0.4066700056162326,0.0317533213067784,0.9343205316993622,0.2919191919191919,34,1.785628318786621
vowel,l1,kd_tree,9,0.3840426054517779,0.0284698717471224,0.9725399927210256,0.2606060606060606,30,1.5400128364562988
vowel,l1,kd_tree,10,0.427183217580602,0.0136232367692243,0.9488268801200966,0.202020202020202,19,1.5393292903900146
vowel,l1,kd_tree,11,0.4060412928779394,0.0131674979192545,0.9862502571973614,0.1949494949494949,18,1.6222290992736816
vowel,l1,kd_tree,12,0.4017971306807382,0.0160269012902749,0.9973583402035056,0.1939393939393939,17,1.669286012649536
vowel,l1,kd_tree,13,0.4757166212386758,0.0039854851913192,0.8990135627017308,0.1393939393939394,8,1.64447021484375
vowel,l1,kd_tree,14,0.4321710693216273,0.0058178897915073,0.9584279917453216,0.1454545454545454,9,1.5844123363494873
vowel,l1,kd_tree,15,0.3915637279212583,0.0065550901312737,1.0295908759664287,0.1555555555555555,10,1.6889979839324951
vowel,manhattan,ball_tree,2,0.4675004605385227,0.0495117099866763,0.627688262482097,0.9323232323232324,281,1.4909982681274414
vowel,manhattan,ball_tree,3,0.520155396603377,0.0797412427278213,0.6893745915590348,0.9303030303030304,172,1.5799989700317385
vowel,manhattan,ball_tree,4,0.525539175350117,0.0843549209948394,0.7045747409351134,0.898989898989899,153,1.520000696182251
vowel,manhattan,ball_tree,5,0.5404405076239784,0.0769136169364313,0.673928269888594,0.7868686868686868,128,1.6020009517669678
vowel,manhattan,ball_tree,6,0.5301029897965529,0.060156034891277,0.6916646224894456,0.6707070707070707,105,1.575000286102295
vowel,manhattan,ball_tree,7,0.4012745766559789,0.0449907339408537,0.9620527011946324,0.3333333333333333,40,1.559000015258789
vowel,manhattan,ball_tree,8,0.4066700056162326,0.0317533213067784,0.9343205316993622,0.2919191919191919,34,1.5760021209716797
vowel,manhattan,ball_tree,9,0.3840426054517779,0.0284698717471224,0.9725399927210256,0.2606060606060606,30,1.6180002689361572
vowel,manhattan,ball_tree,10,0.427183217580602,0.0136232367692243,0.9488268801200966,0.202020202020202,19,1.6520001888275146
vowel,manhattan,ball_tree,11,0.4060412928779394,0.0131674979192545,0.9862502571973614,0.1949494949494949,18,1.6389999389648438
vowel,manhattan,ball_tree,12,0.4017971306807382,0.0160269012902749,0.9973583402035056,0.1939393939393939,17,1.6659996509552002
vowel,manhattan,ball_tree,13,0.4757166212386758,0.0039854851913192,0.8990135627017308,0.1393939393939394,8,1.6420016288757324
vowel,manhattan,ball_tree,14,0.4321710693216273,0.0058178897915073,0.9584279917453216,0.1454545454545454,9,1.550999879837036
vowel,manhattan,ball_tree,15,0.3915637279212583,0.0065550901312737,1.0295908759664287,0.1555555555555555,10,1.5789997577667236
vowel,manhattan,brute,2,0.4675004605385227,0.0495117099866763,0.627688262482097,0.9323232323232324,281,17.972087144851685
vowel,manhattan,brute,3,0.520155396603377,0.0797412427278213,0.6893745915590348,0.9303030303030304,172,17.89808440208435
vowel,manhattan,brute,4,0.525539175350117,0.0843549209948394,0.7045747409351134,0.898989898989899,153,17.557085275650024
vowel,manhattan,brute,5,0.5404405076239784,0.0769136169364313,0.673928269888594,0.7868686868686868,128,17.505085706710815
vowel,manhattan,brute,6,0.5301029897965529,0.060156034891277,0.6916646224894456,0.6707070707070707,105,26.520172119140625
vowel,manhattan,brute,7,0.4012745766559789,0.0449907339408537,0.9620527011946324,0.3333333333333333,40,26.630225658416748
vowel,manhattan,brute,8,0.4066700056162326,0.0317533213067784,0.9343205316993622,0.2919191919191919,34,26.51622438430786
vowel,manhattan,brute,9,0.3840426054517779,0.0284698717471224,0.9725399927210256,0.2606060606060606,30,27.088706016540527
vowel,manhattan,brute,10,0.427183217580602,0.0136232367692243,0.9488268801200966,0.202020202020202,19,26.95070624351501
vowel,manhattan,brute,11,0.4060412928779394,0.0131674979192545,0.9862502571973614,0.1949494949494949,18,27.07170557975769
vowel,manhattan,brute,12,0.4017971306807382,0.0160269012902749,0.9973583402035056,0.1939393939393939,17,26.979705810546875
vowel,manhattan,brute,13,0.4757166212386758,0.0039854851913192,0.8990135627017308,0.1393939393939394,8,26.968705892562863
vowel,manhattan,brute,14,0.4321710693216273,0.0058178897915073,0.9584279917453216,0.1454545454545454,9,26.946706771850582
vowel,manhattan,brute,15,0.3915637279212583,0.0065550901312737,1.0295908759664287,0.1555555555555555,10,26.925098419189453
vowel,manhattan,kd_tree,2,0.4675004605385227,0.0495117099866763,0.627688262482097,0.9323232323232324,281,1.5690011978149414
vowel,manhattan,kd_tree,3,0.520155396603377,0.0797412427278213,0.6893745915590348,0.9303030303030304,172,1.6449997425079346
vowel,manhattan,kd_tree,4,0.525539175350117,0.0843549209948394,0.7045747409351134,0.898989898989899,153,1.6695566177368164
vowel,manhattan,kd_tree,5,0.5404405076239784,0.0769136169364313,0.673928269888594,0.7868686868686868,128,1.590557098388672
vowel,manhattan,kd_tree,6,0.5301029897965529,0.060156034891277,0.6916646224894456,0.6707070707070707,105,1.6605565547943115
vowel,manhattan,kd_tree,7,0.4012745766559789,0.0449907339408537,0.9620527011946324,0.3333333333333333,40,1.6135568618774414
vowel,manhattan,kd_tree,8,0.4066700056162326,0.0317533213067784,0.9343205316993622,0.2919191919191919,34,1.4760000705718994
vowel,manhattan,kd_tree,9,0.3840426054517779,0.0284698717471224,0.9725399927210256,0.2606060606060606,30,1.4910013675689695
vowel,manhattan,kd_tree,10,0.427183217580602,0.0136232367692243,0.9488268801200966,0.202020202020202,19,1.5889997482299805
vowel,manhattan,kd_tree,11,0.4060412928779394,0.0131674979192545,0.9862502571973614,0.1949494949494949,18,1.7040002346038818
vowel,manhattan,kd_tree,12,0.4017971306807382,0.0160269012902749,0.9973583402035056,0.1939393939393939,17,1.6010961532592771
vowel,manhattan,kd_tree,13,0.4757166212386758,0.0039854851913192,0.8990135627017308,0.1393939393939394,8,1.671999216079712
vowel,manhattan,kd_tree,14,0.4321710693216273,0.0058178897915073,0.9584279917453216,0.1454545454545454,9,1.6050021648406982
vowel,manhattan,kd_tree,15,0.3915637279212583,0.0065550901312737,1.0295908759664287,0.1555555555555555,10,1.57300066947937
